Latitude (decimal degrees):	48.642
Longitude (decimal degrees):	9.958
Elevation (m):	673
Radiation database:	PVGIS-CMSAF


Slope: 38 deg. 
Azimuth: 90 deg. 
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20160411:0655,112.85,144.7,21.71,4.29,4.18,0.0
20160411:0755,98.55,130.04,31.08,7.0,3.97,0.0
20160411:0855,137.89,216.93,39.39,9.71,3.76,0.0
20160411:0955,315.07,412.26,45.83,12.42,3.54,0.0
20160411:1055,464.82,588.12,49.32,13.63,3.43,0.0
20160411:1155,570.56,730.58,49.05,14.84,3.31,0.0
20160411:1255,627.77,817.85,45.08,16.05,3.19,0.0
20160411:1355,626.55,816.01,38.32,15.91,3.05,0.0
20160411:1455,593.56,766.61,29.81,15.77,2.92,0.0
20160411:1555,486.58,614.51,20.35,15.63,2.79,0.0
20160411:1655,289.22,356.7,10.49,14.25,2.63,0.0
20160411:1755,0.0,1.74,0.66,12.88,2.48,0.0
20160411:1855,0.0,0.0,0.0,11.5,2.33,0.0
20160411:1955,0.0,0.0,0.0,10.03,2.21,0.0
20160411:2055,0.0,0.0,0.0,8.56,2.08,0.0
20160411:2155,0.0,0.0,0.0,7.1,1.96,0.0
20160411:2255,0.0,0.0,0.0,6.94,1.89,0.0
20160411:2355,0.0,0.0,0.0,6.79,1.81,0.0
20160412:0055,0.0,0.0,0.0,6.63,1.74,0.0
20160412:0155,0.0,0.0,0.0,6.43,1.33,0.0
20160412:0255,0.0,0.0,0.0,6.22,0.93,0.0
20160412:0355,0.0,0.0,0.0,6.01,0.52,0.0
20160412:0455,2.86,11.67,2.35,6.34,0.93,0.0
20160412:0555,0.0,5.09,12.2,6.68,1.33,0.0
20160412:0655,2.68,11.37,22.04,7.01,1.74,0.0
20160412:0755,101.61,134.27,31.41,7.38,1.81,0.0
20160412:0855,232.96,295.21,39.74,7.75,1.88,0.0
20160412:0955,322.55,410.83,46.2,8.12,1.94,0.0
20160412:1055,429.94,538.81,49.69,8.7,1.37,0.0
20160412:1155,564.36,726.84,49.4,9.28,0.79,0.0
20160412:1255,461.76,589.21,45.39,9.86,0.21,0.0
20160412:1355,625.58,829.05,38.59,11.52,0.73,0.0
20160412:1455,374.89,470.44,30.06,13.19,1.25,0.0
20160412:1555,50.68,77.05,20.58,14.85,1.77,0.0
20160412:1655,232.69,289.47,10.72,13.58,1.55,0.0
20160412:1755,0.0,3.93,0.89,12.32,1.34,0.0
20160412:1855,0.0,0.0,0.0,11.05,1.13,0.0
20160412:1955,0.0,0.0,0.0,9.76,1.37,0.0
20160412:2055,0.0,0.0,0.0,8.47,1.62,0.0
20160412:2155,0.0,0.0,0.0,7.18,1.86,0.0
20160412:2255,0.0,0.0,0.0,7.06,1.71,0.0
20160412:2355,0.0,0.0,0.0,6.94,1.57,0.0
20160413:0055,0.0,0.0,0.0,6.82,1.42,0.0
20160413:0155,0.0,0.0,0.0,6.23,1.54,0.0
20160413:0255,0.0,0.0,0.0,5.64,1.67,0.0
20160413:0355,0.0,0.0,0.0,5.04,1.79,0.0
20160413:0455,0.0,1.11,2.66,5.48,1.87,0.0
20160413:0555,7.26,18.89,12.52,5.92,1.94,0.0
20160413:0655,110.35,143.67,22.36,6.36,2.01,0.0
20160413:0755,97.7,130.12,31.74,7.96,1.58,0.0
20160413:0855,147.55,226.88,40.09,9.56,1.15,0.0
20160413:0955,259.96,329.02,46.56,11.16,0.72,0.0
20160413:1055,63.1,91.14,50.06,11.48,0.71,0.0
20160413:1155,60.84,88.53,49.75,11.79,0.7,0.0
20160413:1255,158.32,204.86,45.7,12.11,0.69,0.0
20160413:1355,104.34,139.88,38.86,11.57,1.73,0.0
20160413:1455,531.64,662.68,30.3,11.03,2.78,0.0
20160413:1555,84.83,115.73,20.81,10.49,3.82,0.0
20160413:1655,49.98,74.08,10.95,9.86,3.31,0.0
20160413:1755,0.0,3.52,1.12,9.22,2.81,0.0
20160413:1855,0.0,0.0,0.0,8.59,2.3,0.0
20160413:1955,0.0,0.0,0.0,8.08,2.51,0.0
20160413:2055,0.0,0.0,0.0,7.57,2.72,0.0
20160413:2155,0.0,0.0,0.0,7.06,2.92,0.0
20160413:2255,0.0,0.0,0.0,7.07,3.03,0.0
20160413:2355,0.0,0.0,0.0,7.09,3.14,0.0
20160414:0055,0.0,0.0,0.0,7.1,3.24,0.0
20160414:0155,0.0,0.0,0.0,6.39,3.35,0.0
20160414:0255,0.0,0.0,0.0,5.67,3.46,0.0
20160414:0355,0.0,0.0,0.0,4.95,3.57,0.0
20160414:0455,3.12,12.09,2.98,5.22,3.54,0.0
20160414:0555,27.49,46.07,12.83,5.5,3.5,0.0
20160414:0655,66.25,92.39,22.67,5.77,3.46,0.0
20160414:0755,151.46,190.21,32.07,6.44,3.49,0.0
20160414:0855,239.19,297.32,40.44,7.11,3.53,0.0
20160414:0955,325.49,401.3,46.92,7.78,3.56,0.0
20160414:1055,485.14,596.61,50.43,8.32,3.7,0.0
20160414:1155,262.18,321.07,50.09,8.86,3.84,0.0
20160414:1255,228.66,282.0,46.01,9.4,3.99,0.0
20160414:1355,183.66,230.44,39.14,10.15,3.6,0.0
20160414:1455,121.13,158.54,30.55,10.9,3.22,0.0
20160414:1555,132.4,171.31,21.04,11.65,2.84,0.0
20160414:1655,312.24,379.35,11.17,11.1,2.55,0.0
20160414:1755,0.0,5.3,1.35,10.55,2.26,0.0
20160414:1855,0.0,0.0,0.0,10.0,1.97,0.0
20160414:1955,0.0,0.0,0.0,8.66,1.78,0.0
20160414:2055,0.0,0.0,0.0,7.31,1.6,0.0
20160414:2155,0.0,0.0,0.0,5.97,1.41,0.0
20160414:2255,0.0,0.0,0.0,6.0,1.54,0.0
20160414:2355,0.0,0.0,0.0,6.02,1.66,0.0
20160415:0055,0.0,0.0,0.0,6.05,1.79,0.0
20160415:0155,0.0,0.0,0.0,5.99,2.07,0.0
20160415:0255,0.0,0.0,0.0,5.92,2.35,0.0
20160415:0355,0.0,0.0,0.0,5.85,2.63,0.0
20160415:0455,1.9,9.87,3.29,6.59,2.76,0.0
20160415:0555,0.55,7.01,13.14,7.34,2.89,0.0
20160415:0655,10.85,24.36,22.99,8.08,3.02,0.0
20160415:0755,33.14,53.67,32.39,8.58,4.22,0.0
20160415:0855,107.3,140.98,40.78,9.09,5.41,0.0
20160415:0955,69.76,97.68,47.28,9.59,6.61,0.0
20160415:1055,114.49,149.35,50.79,9.69,6.91,0.0
20160415:1155,211.45,260.5,50.44,9.8,7.21,0.0
20160415:1255,481.62,578.04,46.32,9.9,7.52,0.0
20160415:1355,266.71,323.26,39.4,9.88,7.13,0.0
20160415:1455,499.01,597.44,30.79,9.85,6.74,0.0
20160415:1555,145.92,184.11,21.27,9.83,6.36,0.0
20160415:1655,6.05,17.19,11.39,9.22,5.36,0.0
20160415:1755,0.65,7.27,1.58,8.62,4.35,0.0
20160415:1855,0.0,0.0,0.0,8.01,3.35,0.0
20160415:1955,0.0,0.0,0.0,7.66,3.44,0.0
20160415:2055,0.0,0.0,0.0,7.31,3.54,0.0
20160415:2155,0.0,0.0,0.0,6.97,3.63,0.0
20160415:2255,0.0,0.0,0.0,7.24,3.55,0.0
20160415:2355,0.0,0.0,0.0,7.52,3.48,0.0
20160416:0055,0.0,0.0,0.0,7.79,3.41,0.0
20160416:0155,0.0,0.0,0.0,7.78,3.03,0.0
20160416:0255,0.0,0.0,0.0,7.77,2.65,0.0
20160416:0355,0.0,0.0,0.0,7.75,2.28,0.0
20160416:0455,6.46,17.78,3.6,7.96,2.36,0.0
20160416:0555,19.27,35.94,13.45,8.18,2.45,0.0
20160416:0655,17.42,33.5,23.3,8.39,2.54,0.0
20160416:0755,45.74,69.14,32.71,8.67,3.07,0.0
20160416:0855,175.31,220.14,41.11,8.94,3.6,0.0
20160416:0955,257.59,317.02,47.64,9.22,4.14,0.0
20160416:1055,457.23,560.19,51.15,10.12,5.11,0.0
20160416:1155,289.48,354.01,50.78,11.03,6.08,0.0
20160416:1255,47.79,72.34,46.62,11.93,7.05,0.0
20160416:1355,172.13,217.96,39.67,12.69,7.03,0.0
20160416:1455,143.62,185.29,31.03,13.44,7.0,0.0
20160416:1555,238.46,293.41,21.49,14.2,6.98,0.0
20160416:1655,181.74,226.02,11.62,13.03,5.41,0.0
20160416:1755,0.0,1.1,1.81,11.86,3.83,0.0
20160416:1855,0.0,0.0,0.0,10.69,2.26,0.0
20160416:1955,0.0,0.0,0.0,9.77,2.0,0.0
20160416:2055,0.0,0.0,0.0,8.85,1.73,0.0
20160416:2155,0.0,0.0,0.0,7.94,1.46,0.0
20160416:2255,0.0,0.0,0.0,8.1,1.37,0.0
20160416:2355,0.0,0.0,0.0,8.26,1.27,0.0
20160417:0055,0.0,0.0,0.0,8.42,1.17,0.0
20160417:0155,0.0,0.0,0.0,8.32,2.44,0.0
20160417:0255,0.0,0.0,0.0,8.22,3.7,0.0
20160417:0355,0.0,0.0,0.0,8.12,4.97,0.0
20160417:0455,7.85,19.91,3.91,7.94,4.33,0.0
20160417:0555,0.86,7.73,13.75,7.77,3.7,0.0
20160417:0655,109.15,142.73,23.6,7.59,3.06,0.0
20160417:0755,7.6,19.53,33.03,7.72,2.9,0.0
20160417:0855,222.89,277.09,41.45,7.85,2.74,0.0
20160417:0955,169.34,212.62,47.99,7.98,2.58,0.0
20160417:1055,130.87,168.51,51.51,8.6,2.72,0.0
20160417:1155,125.87,163.11,51.12,9.21,2.86,0.0
20160417:1255,114.0,149.72,46.92,9.83,3.01,0.0
20160417:1355,110.37,145.1,39.94,9.11,2.86,0.0
20160417:1455,7.48,19.39,31.26,8.4,2.7,0.0
20160417:1555,69.58,97.05,21.72,7.68,2.55,0.0
20160417:1655,0.0,5.17,11.84,7.13,2.2,0.0
20160417:1755,1.47,9.01,2.04,6.57,1.84,0.0
20160417:1855,0.0,0.0,0.0,6.02,1.49,0.0
20160417:1955,0.0,0.0,0.0,5.71,1.59,0.0
20160417:2055,0.0,0.0,0.0,5.39,1.68,0.0
20160417:2155,0.0,0.0,0.0,5.08,1.78,0.0
20160417:2255,0.0,0.0,0.0,5.31,1.68,0.0
20160417:2355,0.0,0.0,0.0,5.54,1.58,0.0
20160418:0055,0.0,0.0,0.0,5.77,1.48,0.0
20160418:0155,0.0,0.0,0.0,5.16,1.64,0.0
20160418:0255,0.0,0.0,0.0,4.55,1.8,0.0
20160418:0355,0.0,0.0,0.0,3.94,1.96,0.0
20160418:0455,9.84,22.61,4.21,4.35,1.94,0.0
20160418:0555,64.14,89.74,14.05,4.77,1.92,0.0
20160418:0655,104.77,136.62,23.9,5.18,1.9,0.0
20160418:0755,148.48,186.66,33.34,5.37,2.0,0.0
20160418:0855,146.97,185.01,41.78,5.55,2.11,0.0
20160418:0955,121.08,155.48,48.34,5.74,2.21,0.0
20160418:1055,182.9,226.21,51.87,5.67,2.37,0.0
20160418:1155,114.08,147.29,51.45,5.61,2.54,0.0
20160418:1255,188.87,232.63,47.22,5.54,2.7,0.0
20160418:1355,154.37,193.29,40.2,5.81,2.75,0.0
20160418:1455,36.04,56.75,31.5,6.07,2.8,0.0
20160418:1555,46.85,69.83,21.94,6.34,2.86,0.0
20160418:1655,44.4,66.52,12.06,5.81,3.0,0.0
20160418:1755,0.0,1.01,2.26,5.28,3.15,0.0
20160418:1855,0.0,0.0,0.0,4.75,3.3,0.0
20160418:1955,0.0,0.0,0.0,4.34,3.09,0.0
20160418:2055,0.0,0.0,0.0,3.93,2.88,0.0
20160418:2155,0.0,0.0,0.0,3.52,2.68,0.0
20160418:2255,0.0,0.0,0.0,3.55,2.47,0.0
20160418:2355,0.0,0.0,0.0,3.59,2.27,0.0
20160419:0055,0.0,0.0,0.0,3.62,2.07,0.0
20160419:0155,0.0,0.0,0.0,3.12,2.11,0.0
20160419:0255,0.0,0.0,0.0,2.62,2.14,0.0
20160419:0355,0.0,0.0,0.0,2.12,2.18,0.0
20160419:0455,11.55,24.87,4.51,2.65,2.42,0.0
20160419:0555,52.78,75.94,14.35,3.18,2.67,0.0
20160419:0655,83.2,111.06,24.2,3.71,2.91,0.0
20160419:0755,103.58,134.87,33.65,5.01,3.04,0.0
20160419:0855,170.0,250.6,42.1,6.3,3.18,0.0
20160419:0955,352.26,444.98,48.68,7.6,3.31,0.0
20160419:1055,505.91,623.51,52.22,8.41,3.57,0.0
20160419:1155,615.0,765.03,51.79,9.23,3.83,0.0
20160419:1255,676.93,851.52,47.52,10.04,4.08,0.0
20160419:1355,445.47,544.25,40.46,10.19,3.91,0.0
20160419:1455,565.59,699.64,31.73,10.35,3.74,0.0
20160419:1555,539.36,663.65,22.16,10.5,3.57,0.0
20160419:1655,351.34,422.96,12.27,9.61,2.99,0.0
20160419:1755,44.33,66.19,2.49,8.72,2.41,0.0
20160419:1855,0.0,0.0,0.0,7.83,1.83,0.0
20160419:1955,0.0,0.0,0.0,6.65,2.03,0.0
20160419:2055,0.0,0.0,0.0,5.46,2.23,0.0
20160419:2155,0.0,0.0,0.0,4.28,2.43,0.0
20160419:2255,0.0,0.0,0.0,4.12,2.51,0.0
20160419:2355,0.0,0.0,0.0,3.95,2.6,0.0
20160420:0055,0.0,0.0,0.0,3.79,2.69,0.0
20160420:0155,0.0,0.0,0.0,3.31,2.54,0.0
20160420:0255,0.0,0.0,0.0,2.82,2.39,0.0
20160420:0355,0.0,0.0,0.0,2.33,2.23,0.0
20160420:0455,12.85,26.71,4.81,3.03,2.56,0.0
20160420:0555,53.72,77.18,14.64,3.73,2.89,0.0
20160420:0655,83.7,111.92,24.5,4.43,3.21,0.0
20160420:0755,103.77,135.85,33.96,6.34,3.01,0.0
20160420:0855,172.62,255.96,42.43,8.26,2.8,0.0
20160420:0955,352.49,452.39,49.02,10.17,2.59,0.0
20160420:1055,500.68,631.05,52.57,11.14,2.63,0.0
20160420:1155,604.33,773.54,52.12,12.12,2.66,0.0
20160420:1255,661.48,860.8,47.81,13.09,2.69,0.0
20160420:1355,676.56,881.05,40.71,13.28,2.89,0.0
20160420:1455,638.59,821.07,31.97,13.48,3.09,0.0
20160420:1555,538.31,675.53,22.38,13.67,3.3,0.0
20160420:1655,360.02,438.32,12.49,12.33,3.37,0.0
20160420:1755,56.34,80.94,2.71,10.99,3.44,0.0
20160420:1855,0.0,0.0,0.0,9.65,3.52,0.0
20160420:1955,0.0,0.0,0.0,8.42,3.58,0.0
20160420:2055,0.0,0.0,0.0,7.19,3.64,0.0
20160420:2155,0.0,0.0,0.0,5.97,3.7,0.0
20160420:2255,0.0,0.0,0.0,5.48,3.62,0.0
20160420:2355,0.0,0.0,0.0,4.98,3.55,0.0
20160421:0055,0.0,0.0,0.0,4.49,3.48,0.0
20160421:0155,0.0,0.0,0.0,3.92,3.16,0.0
20160421:0255,0.0,0.0,0.0,3.35,2.85,0.0
20160421:0355,0.0,0.0,0.0,2.77,2.54,0.0
20160421:0455,14.38,28.85,5.1,3.54,2.8,0.0
20160421:0555,55.15,79.01,14.93,4.31,3.05,0.0
20160421:0655,84.8,113.46,24.79,5.08,3.31,0.0
20160421:0755,103.81,136.92,34.26,8.15,3.06,0.0
20160421:0855,174.7,261.6,42.74,11.21,2.8,0.0
20160421:0955,352.1,460.53,49.36,14.28,2.55,0.0
20160421:1055,489.46,631.21,52.91,15.52,2.5,0.0
20160421:1155,595.12,782.88,52.44,16.75,2.44,0.0
20160421:1255,648.95,871.06,48.1,17.99,2.39,0.0
20160421:1355,658.54,885.97,40.97,18.03,2.37,0.0
20160421:1455,621.16,826.3,32.2,18.07,2.35,0.0
20160421:1555,458.63,587.88,22.6,18.11,2.33,0.0
20160421:1655,269.6,337.96,12.71,16.58,2.15,0.0
20160421:1755,228.79,285.72,2.94,15.04,1.96,0.0
20160421:1855,0.0,0.0,0.0,13.51,1.78,0.0
20160421:1955,0.0,0.0,0.0,11.93,1.85,0.0
20160421:2055,0.0,0.0,0.0,10.34,1.92,0.0
20160421:2155,0.0,0.0,0.0,8.76,1.99,0.0
20160421:2255,0.0,0.0,0.0,8.35,2.2,0.0
20160421:2355,0.0,0.0,0.0,7.93,2.42,0.0
20160422:0055,0.0,0.0,0.0,7.52,2.63,0.0
20160422:0155,0.0,0.0,0.0,7.17,1.89,0.0
20160422:0255,0.0,0.0,0.0,6.82,1.14,0.0
20160422:0355,0.0,0.0,0.0,6.46,0.4,0.0
20160422:0455,14.68,29.66,5.38,7.04,0.44,0.0
20160422:0555,69.83,97.69,15.21,7.61,0.47,0.0
20160422:0655,100.74,134.14,25.08,8.19,0.51,0.0
20160422:0755,101.3,136.02,34.56,10.49,0.76,0.0
20160422:0855,219.27,303.22,43.06,12.78,1.01,0.0
20160422:0955,345.48,454.19,49.69,15.08,1.26,0.0
20160422:1055,416.94,538.64,53.25,15.55,1.49,0.0
20160422:1155,389.81,500.13,52.77,16.03,1.71,0.0
20160422:1255,539.22,705.31,48.39,16.5,1.94,0.0
20160422:1355,537.12,698.97,41.22,16.28,2.02,0.0
20160422:1455,306.75,387.15,32.43,16.06,2.1,0.0
20160422:1555,164.44,212.6,22.81,15.84,2.18,0.0
20160422:1655,40.57,64.29,12.92,14.76,2.29,0.0
20160422:1755,50.61,75.13,3.16,13.67,2.41,0.0
20160422:1855,0.0,0.0,0.0,12.59,2.52,0.0
20160422:1955,0.0,0.0,0.0,11.72,2.47,0.0
20160422:2055,0.0,0.0,0.0,10.85,2.41,0.0
20160422:2155,0.0,0.0,0.0,9.98,2.36,0.0
20160422:2255,0.0,0.0,0.0,9.73,2.0,0.0
20160422:2355,0.0,0.0,0.0,9.47,1.63,0.0
20160423:0055,0.0,0.0,0.0,9.22,1.27,0.0
20160423:0155,0.0,0.0,0.0,9.21,1.27,0.0
20160423:0255,0.0,0.0,0.0,9.2,1.27,0.0
20160423:0355,0.0,0.0,0.0,9.18,1.27,0.0
20160423:0455,15.42,30.9,5.67,9.2,1.54,0.0
20160423:0555,43.62,66.79,15.49,9.21,1.8,0.0
20160423:0655,120.47,157.17,25.36,9.23,2.07,0.0
20160423:0755,149.71,190.93,34.85,9.04,2.28,0.0
20160423:0855,248.33,310.84,43.37,8.84,2.49,0.0
20160423:0955,133.32,171.39,50.02,8.65,2.7,0.0
20160423:1055,153.99,194.71,53.59,8.06,2.92,0.0
20160423:1155,125.77,161.7,53.09,7.48,3.14,0.0
20160423:1255,49.16,72.71,48.67,6.89,3.37,0.0
20160423:1355,69.23,96.26,41.47,7.09,4.22,0.0
20160423:1455,93.6,124.34,32.65,7.3,5.07,0.0
20160423:1555,29.64,49.07,23.03,7.5,5.92,0.0
20160423:1655,0.14,5.94,13.14,6.35,5.74,0.0
20160423:1755,9.05,21.3,3.38,5.21,5.57,0.0
20160423:1855,0.0,0.0,0.0,4.06,5.39,0.0
20160423:1955,0.0,0.0,0.0,3.26,4.65,0.0
20160423:2055,0.0,0.0,0.0,2.45,3.9,0.0
20160423:2155,0.0,0.0,0.0,1.65,3.16,0.0
20160423:2255,0.0,0.0,0.0,1.74,3.16,0.0
20160423:2355,0.0,0.0,0.0,1.84,3.17,0.0
20160424:0055,0.0,0.0,0.0,1.93,3.17,0.0
20160424:0155,0.0,0.0,0.0,1.35,2.63,0.0
20160424:0255,0.0,0.0,0.0,0.76,2.1,0.0
20160424:0355,0.0,0.0,0.0,0.17,1.56,0.0
20160424:0455,10.73,23.55,5.95,0.44,1.78,0.0
20160424:0555,70.79,95.85,15.77,0.71,2.0,0.0
20160424:0655,114.79,145.38,25.64,0.98,2.22,0.0
20160424:0755,115.66,146.4,35.14,1.35,2.79,0.0
20160424:0855,194.92,273.54,43.67,1.71,3.35,0.0
20160424:0955,300.29,356.54,50.35,2.08,3.92,0.0
20160424:1055,533.21,636.15,53.92,2.6,4.24,0.0
20160424:1155,547.05,651.5,53.4,3.13,4.56,0.0
20160424:1255,720.79,874.97,48.95,3.65,4.88,0.0
20160424:1355,643.34,771.03,41.72,3.88,5.08,0.0
20160424:1455,440.15,515.68,32.88,4.1,5.28,0.0
20160424:1555,245.82,290.56,23.24,4.33,5.48,0.0
20160424:1655,240.07,281.53,13.35,3.63,5.25,0.0
20160424:1755,163.49,195.93,3.6,2.94,5.03,0.0
20160424:1855,0.0,0.0,0.0,2.24,4.8,0.0
20160424:1955,0.0,0.0,0.0,1.59,4.59,0.0
20160424:2055,0.0,0.0,0.0,0.94,4.38,0.0
20160424:2155,0.0,0.0,0.0,0.29,4.17,0.0
20160424:2255,0.0,0.0,0.0,0.31,3.92,0.0
20160424:2355,0.0,0.0,0.0,0.34,3.68,0.0
20160425:0055,0.0,0.0,0.0,0.36,3.43,0.0
20160425:0155,0.0,0.0,0.0,0.11,3.58,0.0
20160425:0255,0.0,0.0,0.0,-0.14,3.73,0.0
20160425:0355,0.0,0.0,0.0,-0.4,3.88,0.0
20160425:0455,14.28,28.33,6.22,-0.09,4.15,0.0
20160425:0555,13.56,27.39,16.04,0.22,4.42,0.0
20160425:0655,134.19,165.93,25.91,0.53,4.69,0.0
20160425:0755,40.19,60.47,35.42,0.82,4.85,0.0
20160425:0855,282.34,338.34,43.98,1.12,5.01,0.0
20160425:0955,395.49,473.93,50.67,1.41,5.17,0.0
20160425:1055,242.24,287.26,54.26,2.04,5.61,0.0
20160425:1155,251.71,298.32,53.72,2.66,6.05,0.0
20160425:1255,451.37,527.77,49.23,3.29,6.48,0.0
20160425:1355,352.39,411.9,41.96,3.74,6.78,0.0
20160425:1455,362.81,422.34,33.1,4.18,7.07,0.0
20160425:1555,105.2,135.47,23.45,4.63,7.37,0.0
20160425:1655,3.93,13.44,13.56,4.01,6.94,0.0
20160425:1755,0.37,6.49,3.82,3.38,6.52,0.0
20160425:1855,0.0,0.0,0.0,2.76,6.1,0.0
20160425:1955,0.0,0.0,0.0,2.27,6.54,0.0
20160425:2055,0.0,0.0,0.0,1.78,6.99,0.0
20160425:2155,0.0,0.0,0.0,1.29,7.43,0.0
20160425:2255,0.0,0.0,0.0,1.79,7.85,0.0
20160425:2355,0.0,0.0,0.0,2.29,8.26,0.0
20160426:0055,0.0,0.0,0.0,2.79,8.68,0.0
20160426:0155,0.0,0.0,0.0,2.85,8.68,0.0
20160426:0255,0.0,0.0,0.0,2.91,8.68,0.0
20160426:0355,0.0,0.0,0.0,2.96,8.69,0.0
20160426:0455,16.61,31.75,6.5,3.15,8.26,0.0
20160426:0555,54.0,77.13,16.3,3.34,7.83,0.0
20160426:0655,99.1,128.33,26.18,3.53,7.39,0.0
20160426:0755,83.29,110.68,35.7,3.74,7.34,0.0
20160426:0855,158.88,195.21,44.27,3.94,7.28,0.0
20160426:0955,77.5,104.31,50.99,4.15,7.23,0.0
20160426:1055,129.17,162.66,54.58,4.68,7.01,0.0
20160426:1155,99.68,129.92,54.03,5.2,6.79,0.0
20160426:1255,130.68,165.17,49.51,5.73,6.57,0.0
20160426:1355,153.6,190.79,42.21,5.53,6.49,0.0
20160426:1455,189.18,229.98,33.32,5.33,6.42,0.0
20160426:1555,51.12,74.35,23.66,5.13,6.34,0.0
20160426:1655,16.35,31.55,13.77,4.4,5.64,0.0
20160426:1755,19.29,34.93,4.03,3.67,4.93,0.0
20160426:1855,0.0,0.0,0.0,2.94,4.22,0.0
20160426:1955,0.0,0.0,0.0,2.37,4.65,0.0
20160426:2055,0.0,0.0,0.0,1.8,5.08,0.0
20160426:2155,0.0,0.0,0.0,1.24,5.5,0.0
20160426:2255,0.0,0.0,0.0,1.04,5.6,0.0
20160426:2355,0.0,0.0,0.0,0.84,5.69,0.0
20160427:0055,0.0,0.0,0.0,0.64,5.78,0.0
20160427:0155,0.0,0.0,0.0,0.21,5.89,0.0
20160427:0255,0.0,0.0,0.0,-0.22,5.99,0.0
20160427:0355,0.0,0.0,0.0,-0.66,6.1,0.0
20160427:0455,23.04,39.53,6.76,-0.38,6.48,0.0
20160427:0555,60.78,83.84,16.57,-0.09,6.87,0.0
20160427:0655,149.44,181.83,26.44,0.19,7.26,0.0
20160427:0755,166.03,200.42,35.97,0.89,7.83,0.0
20160427:0855,116.27,146.15,44.56,1.59,8.4,0.0
20160427:0955,225.66,267.25,51.3,2.29,8.97,0.0
20160427:1055,489.46,569.48,54.9,2.87,8.92,0.0
20160427:1155,686.8,804.62,54.34,3.46,8.87,0.0
20160427:1255,744.28,879.67,49.78,4.04,8.83,0.0
20160427:1355,569.65,664.11,42.45,4.38,8.82,0.0
20160427:1455,560.41,651.73,33.54,4.71,8.81,0.0
20160427:1555,491.71,568.38,23.87,5.05,8.8,0.0
20160427:1655,352.47,405.98,13.97,4.23,7.52,0.0
20160427:1755,126.89,156.24,4.25,3.4,6.23,0.0
20160427:1855,0.0,0.0,0.0,2.58,4.95,0.0
20160427:1955,0.0,0.0,0.0,1.55,4.33,0.0
20160427:2055,0.0,0.0,0.0,0.52,3.71,0.0
20160427:2155,0.0,0.0,0.0,-0.51,3.09,0.0
20160427:2255,0.0,0.0,0.0,-0.9,3.02,0.0
20160427:2355,0.0,0.0,0.0,-1.28,2.95,0.0
20160428:0055,0.0,0.0,0.0,-1.67,2.88,0.0
20160428:0155,0.0,0.0,0.0,-3.1,2.97,0.0
20160428:0255,0.0,0.0,0.0,-4.54,3.06,0.0
20160428:0355,0.0,0.0,0.0,-5.98,3.14,0.0
20160428:0455,23.24,39.27,7.03,-4.19,3.08,0.0
20160428:0555,8.24,19.79,16.83,-2.39,3.01,0.0
20160428:0655,142.78,175.21,26.71,-0.6,2.94,0.0
20160428:0755,88.45,120.01,36.24,1.38,3.03,0.0
20160428:0855,156.67,193.73,44.85,3.37,3.13,0.0
20160428:0955,319.61,386.6,51.61,5.35,3.23,0.0
20160428:1055,151.8,190.23,55.22,5.91,3.28,0.0
20160428:1155,191.64,236.38,54.64,6.48,3.34,0.0
20160428:1255,486.91,592.42,50.05,7.04,3.39,0.0
20160428:1355,576.48,708.3,42.68,7.29,3.42,0.0
20160428:1455,666.54,830.48,33.75,7.54,3.44,0.0
20160428:1555,537.76,653.48,24.08,7.79,3.46,0.0
20160428:1655,403.42,481.5,14.18,6.97,2.87,0.0
20160428:1755,114.78,145.62,4.46,6.16,2.28,0.0
20160428:1855,0.0,0.0,0.0,5.34,1.68,0.0
20160428:1955,0.0,0.0,0.0,3.88,1.62,0.0
20160428:2055,0.0,0.0,0.0,2.42,1.55,0.0
20160428:2155,0.0,0.0,0.0,0.96,1.49,0.0
20160428:2255,0.0,0.0,0.0,0.53,1.43,0.0
20160428:2355,0.0,0.0,0.0,0.11,1.36,0.0
20160429:0055,0.0,0.0,0.0,-0.32,1.3,0.0
20160429:0155,0.0,0.0,0.0,-0.62,1.33,0.0
20160429:0255,0.0,0.0,0.0,-0.93,1.37,0.0
20160429:0355,0.0,0.0,0.0,-1.24,1.41,0.0
20160429:0455,24.38,41.32,7.28,-0.09,1.44,0.0
20160429:0555,62.3,86.36,17.08,1.07,1.47,0.0
20160429:0655,89.83,118.16,26.96,2.22,1.5,0.0
20160429:0755,67.89,101.08,36.51,4.44,1.32,0.0
20160429:0855,191.81,238.95,45.13,6.65,1.14,0.0
20160429:0955,152.67,195.08,51.91,8.87,0.95,0.0
20160429:1055,395.29,494.85,55.54,9.68,1.37,0.0
20160429:1155,510.84,646.85,54.94,10.48,1.79,0.0
20160429:1255,525.0,664.36,50.32,11.29,2.21,0.0
20160429:1355,692.6,904.3,42.92,11.66,2.45,0.0
20160429:1455,656.61,846.31,33.97,12.04,2.69,0.0
20160429:1555,562.2,706.97,24.28,12.41,2.94,0.0
20160429:1655,392.07,479.1,14.38,11.27,2.45,0.0
20160429:1755,114.68,148.1,4.68,10.12,1.96,0.0
20160429:1855,0.0,0.0,0.0,8.98,1.48,0.0
20160429:1955,0.0,0.0,0.0,7.53,1.69,0.0
